忍阶等级,忍阶名称,升级需要声望,每日扣除声望,银币奖励,奥义奖励,单场胜利所得声望,斗技场失败系数,每日获得声望,当前天数,当前总奥义,Unnamed: 11,竞技场排名,每日声望奖励,Unnamed: 14,调试数值,Unnamed: 16
,,,,,,,,,,,,3258,3000,,,
,,,,,,,,,,,,3259,3000,,,
,,,,,,,,,,,,3260,3000,,,
,,,,,,,,,,,,3261,3000,,,
,,,,,,,,,,,,3262,3000,,,
,,,,,,,,,,,,3263,3000,,,
,,,,,,,,,,,,3264,3000,,,
,,,,,,,,,,,,3265,3000,,,
,,,,,,,,,,,,3266,3000,,,
,,,,,,,,,,,,3267,3000,,,
,,,,,,,,,,,,3268,3000,,,
,,,,,,,,,,,,3269,3000,,,
,,,,,,,,,,,,3270,3000,,,
,,,,,,,,,,,,3271,3000,,,
,,,,,,,,,,,,3272,3000,,,
,,,,,,,,,,,,3273,3000,,,
,,,,,,,,,,,,3274,3000,,,
,,,,,,,,,,,,3275,3000,,,
,,,,,,,,,,,,3276,3000,,,
,,,,,,,,,,,,3277,3000,,,
,,,,,,,,,,,,3278,3000,,,
,,,,,,,,,,,,3279,3000,,,
,,,,,,,,,,,,3280,3000,,,
,,,,,,,,,,,,3281,3000,,,
,,,,,,,,,,,,3282,3000,,,
,,,,,,,,,,,,3283,3000,,,
,,,,,,,,,,,,3284,3000,,,
,,,,,,,,,,,,3285,3000,,,
,,,,,,,,,,,,3286,3000,,,
,,,,,,,,,,,,3287,3000,,,
,,,,,,,,,,,,3288,3000,,,
,,,,,,,,,,,,3289,3000,,,
,,,,,,,,,,,,3290,3000,,,
,,,,,,,,,,,,3291,3000,,,
,,,,,,,,,,,,3292,3000,,,
,,,,,,,,,,,,3293,3000,,,
,,,,,,,,,,,,3294,3000,,,
,,,,,,,,,,,,3295,3000,,,
,,,,,,,,,,,,3296,3000,,,
,,,,,,,,,,,,3297,3000,,,
,,,,,,,,,,,,3298,3000,,,
,,,,,,,,,,,,3299,3000,,,
,,,,,,,,,,,,3300,3000,,,
,,,,,,,,,,,,3301,3000,,,
,,,,,,,,,,,,3302,3000,,,
,,,,,,,,,,,,3303,3000,,,
,,,,,,,,,,,,3304,3000,,,
,,,,,,,,,,,,3305,3000,,,
,,,,,,,,,,,,3306,3000,,,
,,,,,,,,,,,,3307,3000,,,
,,,,,,,,,,,,3308,3000,,,
,,,,,,,,,,,,3309,3000,,,
,,,,,,,,,,,,3310,3000,,,
,,,,,,,,,,,,3311,3000,,,
,,,,,,,,,,,,3312,3000,,,
,,,,,,,,,,,,3313,3000,,,
,,,,,,,,,,,,3314,3000,,,
,,,,,,,,,,,,3315,3000,,,
,,,,,,,,,,,,3316,3000,,,
,,,,,,,,,,,,3317,3000,,,
,,,,,,,,,,,,3318,3000,,,
,,,,,,,,,,,,3319,3000,,,
,,,,,,,,,,,,3320,3000,,,
,,,,,,,,,,,,3321,3000,,,
,,,,,,,,,,,,3322,3000,,,
,,,,,,,,,,,,3323,3000,,,
,,,,,,,,,,,,3324,3000,,,
,,,,,,,,,,,,3325,3000,,,
,,,,,,,,,,,,3326,3000,,,
,,,,,,,,,,,,3327,3000,,,
,,,,,,,,,,,,3328,3000,,,
,,,,,,,,,,,,3329,3000,,,
,,,,,,,,,,,,3330,3000,,,
,,,,,,,,,,,,3331,3000,,,
,,,,,,,,,,,,3332,3000,,,
,,,,,,,,,,,,3333,3000,,,
,,,,,,,,,,,,3334,3000,,,
,,,,,,,,,,,,3335,3000,,,
,,,,,,,,,,,,3336,3000,,,
,,,,,,,,,,,,3337,3000,,,
,,,,,,,,,,,,3338,3000,,,
,,,,,,,,,,,,3339,3000,,,
,,,,,,,,,,,,3340,3000,,,
,,,,,,,,,,,,3341,3000,,,
,,,,,,,,,,,,3342,3000,,,
,,,,,,,,,,,,3343,3000,,,
,,,,,,,,,,,,3344,3000,,,
,,,,,,,,,,,,3345,3000,,,
,,,,,,,,,,,,3346,3000,,,
,,,,,,,,,,,,3347,3000,,,
,,,,,,,,,,,,3348,3000,,,
,,,,,,,,,,,,3349,3000,,,
,,,,,,,,,,,,3350,3000,,,
,,,,,,,,,,,,3351,3000,,,
,,,,,,,,,,,,3352,3000,,,
,,,,,,,,,,,,3353,3000,,,
,,,,,,,,,,,,3354,3000,,,
,,,,,,,,,,,,3355,3000,,,
,,,,,,,,,,,,3356,3000,,,
,,,,,,,,,,,,3357,3000,,,
,,,,,,,,,,,,3358,3000,,,
,,,,,,,,,,,,3359,3000,,,
,,,,,,,,,,,,3360,3000,,,
,,,,,,,,,,,,3361,3000,,,
,,,,,,,,,,,,3362,3000,,,
,,,,,,,,,,,,3363,3000,,,
,,,,,,,,,,,,3364,3000,,,
,,,,,,,,,,,,3365,3000,,,
,,,,,,,,,,,,3366,3000,,,
,,,,,,,,,,,,3367,3000,,,
,,,,,,,,,,,,3368,3000,,,
,,,,,,,,,,,,3369,3000,,,
,,,,,,,,,,,,3370,3000,,,
,,,,,,,,,,,,3371,3000,,,
,,,,,,,,,,,,3372,3000,,,
,,,,,,,,,,,,3373,3000,,,
,,,,,,,,,,,,3374,3000,,,
,,,,,,,,,,,,3375,3000,,,
,,,,,,,,,,,,3376,3000,,,
,,,,,,,,,,,,3377,3000,,,
,,,,,,,,,,,,3378,3000,,,
,,,,,,,,,,,,3379,3000,,,
,,,,,,,,,,,,3380,3000,,,
,,,,,,,,,,,,3381,3000,,,
,,,,,,,,,,,,3382,3000,,,
,,,,,,,,,,,,3383,3000,,,
,,,,,,,,,,,,3384,3000,,,
,,,,,,,,,,,,3385,3000,,,
,,,,,,,,,,,,3386,3000,,,
,,,,,,,,,,,,3387,3000,,,
,,,,,,,,,,,,3388,3000,,,
,,,,,,,,,,,,3389,3000,,,
,,,,,,,,,,,,3390,3000,,,
,,,,,,,,,,,,3391,3000,,,
,,,,,,,,,,,,3392,3000,,,
,,,,,,,,,,,,3393,3000,,,
,,,,,,,,,,,,3394,3000,,,
,,,,,,,,,,,,3395,3000,,,
,,,,,,,,,,,,3396,3000,,,
,,,,,,,,,,,,3397,3000,,,
,,,,,,,,,,,,3398,3000,,,
,,,,,,,,,,,,3399,3000,,,
,,,,,,,,,,,,3400,3000,,,
,,,,,,,,,,,,3401,3000,,,
,,,,,,,,,,,,3402,3000,,,
,,,,,,,,,,,,3403,3000,,,
,,,,,,,,,,,,3404,3000,,,
,,,,,,,,,,,,3405,3000,,,
,,,,,,,,,,,,3406,3000,,,
,,,,,,,,,,,,3407,3000,,,
,,,,,,,,,,,,3408,3000,,,
,,,,,,,,,,,,3409,3000,,,
,,,,,,,,,,,,3410,3000,,,
,,,,,,,,,,,,3411,3000,,,
,,,,,,,,,,,,3412,3000,,,
,,,,,,,,,,,,3413,3000,,,
,,,,,,,,,,,,3414,3000,,,
,,,,,,,,,,,,3415,3000,,,
,,,,,,,,,,,,3416,3000,,,
,,,,,,,,,,,,3417,3000,,,
,,,,,,,,,,,,3418,3000,,,
,,,,,,,,,,,,3419,3000,,,
,,,,,,,,,,,,3420,3000,,,
,,,,,,,,,,,,3421,3000,,,
,,,,,,,,,,,,3422,3000,,,
,,,,,,,,,,,,3423,3000,,,
,,,,,,,,,,,,3424,3000,,,
,,,,,,,,,,,,3425,3000,,,
,,,,,,,,,,,,3426,3000,,,
,,,,,,,,,,,,3427,3000,,,
,,,,,,,,,,,,3428,3000,,,
,,,,,,,,,,,,3429,3000,,,
,,,,,,,,,,,,3430,3000,,,
,,,,,,,,,,,,3431,3000,,,
,,,,,,,,,,,,3432,3000,,,
,,,,,,,,,,,,3433,3000,,,
,,,,,,,,,,,,3434,3000,,,
,,,,,,,,,,,,3435,3000,,,
,,,,,,,,,,,,3436,3000,,,
,,,,,,,,,,,,3437,3000,,,
,,,,,,,,,,,,3438,3000,,,
,,,,,,,,,,,,3439,3000,,,
,,,,,,,,,,,,3440,3000,,,
,,,,,,,,,,,,3441,3000,,,
,,,,,,,,,,,,3442,3000,,,
,,,,,,,,,,,,3443,3000,,,
,,,,,,,,,,,,3444,3000,,,
,,,,,,,,,,,,3445,3000,,,
,,,,,,,,,,,,3446,3000,,,
,,,,,,,,,,,,3447,3000,,,
,,,,,,,,,,,,3448,3000,,,
,,,,,,,,,,,,3449,3000,,,
,,,,,,,,,,,,3450,3000,,,
,,,,,,,,,,,,3451,3000,,,
,,,,,,,,,,,,3452,3000,,,
,,,,,,,,,,,,3453,3000,,,
,,,,,,,,,,,,3454,3000,,,
,,,,,,,,,,,,3455,3000,,,
,,,,,,,,,,,,3456,3000,,,
,,,,,,,,,,,,3457,3000,,,
,,,,,,,,,,,,3458,3000,,,
,,,,,,,,,,,,3459,3000,,,
,,,,,,,,,,,,3460,3000,,,
,,,,,,,,,,,,3461,3000,,,
,,,,,,,,,,,,3462,3000,,,
,,,,,,,,,,,,3463,3000,,,
,,,,,,,,,,,,3464,3000,,,
,,,,,,,,,,,,3465,3000,,,
,,,,,,,,,,,,3466,3000,,,
,,,,,,,,,,,,3467,3000,,,
,,,,,,,,,,,,3468,3000,,,
,,,,,,,,,,,,3469,3000,,,
,,,,,,,,,,,,3470,3000,,,
,,,,,,,,,,,,3471,3000,,,
,,,,,,,,,,,,3472,3000,,,
,,,,,,,,,,,,3473,3000,,,
,,,,,,,,,,,,3474,3000,,,
,,,,,,,,,,,,3475,3000,,,
,,,,,,,,,,,,3476,3000,,,
,,,,,,,,,,,,3477,3000,,,
,,,,,,,,,,,,3478,3000,,,
,,,,,,,,,,,,3479,3000,,,
,,,,,,,,,,,,3480,3000,,,
,,,,,,,,,,,,3481,3000,,,
,,,,,,,,,,,,3482,3000,,,
,,,,,,,,,,,,3483,3000,,,
,,,,,,,,,,,,3484,3000,,,
,,,,,,,,,,,,3485,3000,,,
,,,,,,,,,,,,3486,3000,,,
,,,,,,,,,,,,3487,3000,,,
,,,,,,,,,,,,3488,3000,,,
,,,,,,,,,,,,3489,3000,,,
,,,,,,,,,,,,3490,3000,,,
,,,,,,,,,,,,3491,3000,,,
,,,,,,,,,,,,3492,3000,,,
,,,,,,,,,,,,3493,3000,,,
,,,,,,,,,,,,3494,3000,,,
,,,,,,,,,,,,3495,3000,,,
,,,,,,,,,,,,3496,3000,,,
,,,,,,,,,,,,3497,3000,,,
,,,,,,,,,,,,3498,3000,,,
,,,,,,,,,,,,3499,3000,,,
,,,,,,,,,,,,3500,3000,,,
,,,,,,,,,,,,3501,3000,,,
,,,,,,,,,,,,3502,3000,,,
,,,,,,,,,,,,3503,3000,,,
,,,,,,,,,,,,3504,3000,,,
,,,,,,,,,,,,3505,3000,,,
,,,,,,,,,,,,3506,3000,,,
,,,,,,,,,,,,3507,3000,,,
,,,,,,,,,,,,3508,3000,,,
,,,,,,,,,,,,3509,3000,,,
,,,,,,,,,,,,3510,3000,,,
,,,,,,,,,,,,3511,3000,,,
,,,,,,,,,,,,3512,3000,,,
,,,,,,,,,,,,3513,3000,,,
,,,,,,,,,,,,3514,3000,,,
,,,,,,,,,,,,3515,3000,,,
,,,,,,,,,,,,3516,3000,,,
,,,,,,,,,,,,3517,3000,,,
,,,,,,,,,,,,3518,3000,,,
,,,,,,,,,,,,3519,3000,,,
,,,,,,,,,,,,3520,3000,,,
,,,,,,,,,,,,3521,3000,,,
,,,,,,,,,,,,3522,3000,,,
,,,,,,,,,,,,3523,3000,,,
,,,,,,,,,,,,3524,3000,,,
,,,,,,,,,,,,3525,3000,,,
,,,,,,,,,,,,3526,3000,,,
,,,,,,,,,,,,3527,3000,,,
,,,,,,,,,,,,3528,3000,,,
,,,,,,,,,,,,3529,3000,,,
,,,,,,,,,,,,3530,3000,,,
,,,,,,,,,,,,3531,3000,,,
,,,,,,,,,,,,3532,3000,,,
,,,,,,,,,,,,3533,3000,,,
,,,,,,,,,,,,3534,3000,,,
,,,,,,,,,,,,3535,3000,,,
,,,,,,,,,,,,3536,3000,,,
,,,,,,,,,,,,3537,3000,,,
,,,,,,,,,,,,3538,3000,,,
,,,,,,,,,,,,3539,3000,,,
,,,,,,,,,,,,3540,3000,,,
,,,,,,,,,,,,3541,3000,,,
,,,,,,,,,,,,3542,3000,,,
,,,,,,,,,,,,3543,3000,,,
,,,,,,,,,,,,3544,3000,,,
,,,,,,,,,,,,3545,3000,,,
,,,,,,,,,,,,3546,3000,,,
,,,,,,,,,,,,3547,3000,,,
,,,,,,,,,,,,3548,3000,,,
,,,,,,,,,,,,3549,3000,,,
,,,,,,,,,,,,3550,3000,,,
,,,,,,,,,,,,3551,3000,,,
,,,,,,,,,,,,3552,3000,,,
,,,,,,,,,,,,3553,3000,,,
,,,,,,,,,,,,3554,3000,,,
,,,,,,,,,,,,3555,3000,,,
,,,,,,,,,,,,3556,3000,,,
,,,,,,,,,,,,3557,3000,,,
,,,,,,,,,,,,3558,3000,,,
,,,,,,,,,,,,3559,3000,,,
,,,,,,,,,,,,3560,3000,,,
,,,,,,,,,,,,3561,3000,,,
,,,,,,,,,,,,3562,3000,,,
,,,,,,,,,,,,3563,3000,,,
,,,,,,,,,,,,3564,3000,,,
,,,,,,,,,,,,3565,3000,,,
,,,,,,,,,,,,3566,3000,,,
,,,,,,,,,,,,3567,3000,,,
,,,,,,,,,,,,3568,3000,,,
,,,,,,,,,,,,3569,3000,,,
,,,,,,,,,,,,3570,3000,,,
,,,,,,,,,,,,3571,3000,,,
,,,,,,,,,,,,3572,3000,,,
,,,,,,,,,,,,3573,3000,,,
,,,,,,,,,,,,3574,3000,,,
,,,,,,,,,,,,3575,3000,,,
,,,,,,,,,,,,3576,3000,,,
,,,,,,,,,,,,3577,3000,,,
,,,,,,,,,,,,3578,3000,,,
,,,,,,,,,,,,3579,3000,,,
,,,,,,,,,,,,3580,3000,,,
,,,,,,,,,,,,3581,3000,,,
,,,,,,,,,,,,3582,3000,,,
,,,,,,,,,,,,3583,3000,,,
,,,,,,,,,,,,3584,3000,,,
,,,,,,,,,,,,3585,3000,,,
,,,,,,,,,,,,3586,3000,,,
,,,,,,,,,,,,3587,3000,,,
,,,,,,,,,,,,3588,3000,,,
,,,,,,,,,,,,3589,3000,,,
,,,,,,,,,,,,3590,3000,,,
,,,,,,,,,,,,3591,3000,,,
,,,,,,,,,,,,3592,3000,,,
,,,,,,,,,,,,3593,3000,,,
,,,,,,,,,,,,3594,3000,,,
,,,,,,,,,,,,3595,3000,,,
,,,,,,,,,,,,3596,3000,,,
,,,,,,,,,,,,3597,3000,,,
,,,,,,,,,,,,3598,3000,,,
,,,,,,,,,,,,3599,3000,,,
,,,,,,,,,,,,3600,3000,,,
,,,,,,,,,,,,3601,3000,,,
,,,,,,,,,,,,3602,3000,,,
,,,,,,,,,,,,3603,3000,,,
,,,,,,,,,,,,3604,3000,,,
,,,,,,,,,,,,3605,3000,,,
,,,,,,,,,,,,3606,3000,,,
,,,,,,,,,,,,3607,3000,,,
,,,,,,,,,,,,3608,3000,,,
,,,,,,,,,,,,3609,3000,,,
,,,,,,,,,,,,3610,3000,,,
,,,,,,,,,,,,3611,3000,,,
,,,,,,,,,,,,3612,3000,,,
,,,,,,,,,,,,3613,3000,,,
,,,,,,,,,,,,3614,3000,,,
,,,,,,,,,,,,3615,3000,,,
,,,,,,,,,,,,3616,3000,,,
,,,,,,,,,,,,3617,3000,,,
,,,,,,,,,,,,3618,3000,,,
,,,,,,,,,,,,3619,3000,,,
,,,,,,,,,,,,3620,3000,,,
,,,,,,,,,,,,3621,3000,,,
,,,,,,,,,,,,3622,3000,,,
,,,,,,,,,,,,3623,3000,,,
,,,,,,,,,,,,3624,3000,,,
,,,,,,,,,,,,3625,3000,,,
,,,,,,,,,,,,3626,3000,,,
,,,,,,,,,,,,3627,3000,,,
,,,,,,,,,,,,3628,3000,,,
,,,,,,,,,,,,3629,3000,,,
,,,,,,,,,,,,3630,3000,,,
,,,,,,,,,,,,3631,3000,,,
,,,,,,,,,,,,3632,3000,,,
,,,,,,,,,,,,3633,3000,,,
,,,,,,,,,,,,3634,3000,,,
,,,,,,,,,,,,3635,3000,,,
,,,,,,,,,,,,3636,3000,,,
,,,,,,,,,,,,3637,3000,,,
,,,,,,,,,,,,3638,3000,,,
,,,,,,,,,,,,3639,3000,,,
,,,,,,,,,,,,3640,3000,,,
,,,,,,,,,,,,3641,3000,,,
,,,,,,,,,,,,3642,3000,,,
,,,,,,,,,,,,3643,3000,,,
,,,,,,,,,,,,3644,3000,,,
,,,,,,,,,,,,3645,3000,,,
,,,,,,,,,,,,3646,3000,,,
,,,,,,,,,,,,3647,3000,,,
,,,,,,,,,,,,3648,3000,,,
,,,,,,,,,,,,3649,3000,,,
,,,,,,,,,,,,3650,3000,,,
,,,,,,,,,,,,3651,3000,,,
,,,,,,,,,,,,3652,3000,,,
,,,,,,,,,,,,3653,3000,,,
,,,,,,,,,,,,3654,3000,,,
,,,,,,,,,,,,3655,3000,,,
,,,,,,,,,,,,3656,3000,,,
,,,,,,,,,,,,3657,3000,,,
,,,,,,,,,,,,3658,3000,,,
,,,,,,,,,,,,3659,3000,,,
,,,,,,,,,,,,3660,3000,,,
,,,,,,,,,,,,3661,3000,,,
,,,,,,,,,,,,3662,3000,,,
,,,,,,,,,,,,3663,3000,,,
,,,,,,,,,,,,3664,3000,,,
,,,,,,,,,,,,3665,3000,,,
,,,,,,,,,,,,3666,3000,,,
,,,,,,,,,,,,3667,3000,,,
,,,,,,,,,,,,3668,3000,,,
,,,,,,,,,,,,3669,3000,,,
,,,,,,,,,,,,3670,3000,,,
,,,,,,,,,,,,3671,3000,,,
,,,,,,,,,,,,3672,3000,,,
,,,,,,,,,,,,3673,3000,,,
,,,,,,,,,,,,3674,3000,,,
,,,,,,,,,,,,3675,3000,,,
,,,,,,,,,,,,3676,3000,,,
,,,,,,,,,,,,3677,3000,,,
,,,,,,,,,,,,3678,3000,,,
,,,,,,,,,,,,3679,3000,,,
,,,,,,,,,,,,3680,3000,,,
,,,,,,,,,,,,3681,3000,,,
,,,,,,,,,,,,3682,3000,,,
,,,,,,,,,,,,3683,3000,,,
,,,,,,,,,,,,3684,3000,,,
,,,,,,,,,,,,3685,3000,,,
,,,,,,,,,,,,3686,3000,,,
,,,,,,,,,,,,3687,3000,,,
,,,,,,,,,,,,3688,3000,,,
,,,,,,,,,,,,3689,3000,,,
,,,,,,,,,,,,3690,3000,,,
,,,,,,,,,,,,3691,3000,,,
,,,,,,,,,,,,3692,3000,,,
,,,,,,,,,,,,3693,3000,,,
,,,,,,,,,,,,3694,3000,,,
,,,,,,,,,,,,3695,3000,,,
,,,,,,,,,,,,3696,3000,,,
,,,,,,,,,,,,3697,3000,,,
,,,,,,,,,,,,3698,3000,,,
,,,,,,,,,,,,3699,3000,,,
,,,,,,,,,,,,3700,3000,,,
,,,,,,,,,,,,3701,3000,,,
,,,,,,,,,,,,3702,3000,,,
,,,,,,,,,,,,3703,3000,,,
,,,,,,,,,,,,3704,3000,,,
,,,,,,,,,,,,3705,3000,,,
,,,,,,,,,,,,3706,3000,,,
,,,,,,,,,,,,3707,3000,,,
,,,,,,,,,,,,3708,3000,,,
,,,,,,,,,,,,3709,3000,,,
,,,,,,,,,,,,3710,3000,,,
,,,,,,,,,,,,3711,3000,,,
,,,,,,,,,,,,3712,3000,,,
,,,,,,,,,,,,3713,3000,,,
,,,,,,,,,,,,3714,3000,,,
,,,,,,,,,,,,3715,3000,,,
,,,,,,,,,,,,3716,3000,,,
,,,,,,,,,,,,3717,3000,,,
,,,,,,,,,,,,3718,3000,,,
,,,,,,,,,,,,3719,3000,,,
,,,,,,,,,,,,3720,3000,,,
,,,,,,,,,,,,3721,3000,,,
,,,,,,,,,,,,3722,3000,,,
,,,,,,,,,,,,3723,3000,,,
,,,,,,,,,,,,3724,3000,,,
,,,,,,,,,,,,3725,3000,,,
,,,,,,,,,,,,3726,3000,,,
,,,,,,,,,,,,3727,3000,,,
,,,,,,,,,,,,3728,3000,,,
,,,,,,,,,,,,3729,3000,,,
,,,,,,,,,,,,3730,3000,,,
,,,,,,,,,,,,3731,3000,,,
,,,,,,,,,,,,3732,3000,,,
,,,,,,,,,,,,3733,3000,,,
,,,,,,,,,,,,3734,3000,,,
,,,,,,,,,,,,3735,3000,,,
,,,,,,,,,,,,3736,3000,,,
,,,,,,,,,,,,3737,3000,,,
,,,,,,,,,,,,3738,3000,,,
,,,,,,,,,,,,3739,3000,,,
,,,,,,,,,,,,3740,3000,,,
,,,,,,,,,,,,3741,3000,,,
,,,,,,,,,,,,3742,3000,,,
,,,,,,,,,,,,3743,3000,,,
,,,,,,,,,,,,3744,3000,,,
,,,,,,,,,,,,3745,3000,,,
,,,,,,,,,,,,3746,3000,,,
,,,,,,,,,,,,3747,3000,,,
,,,,,,,,,,,,3748,3000,,,
,,,,,,,,,,,,3749,3000,,,
,,,,,,,,,,,,3750,3000,,,
,,,,,,,,,,,,3751,3000,,,
,,,,,,,,,,,,3752,3000,,,
,,,,,,,,,,,,3753,3000,,,
,,,,,,,,,,,,3754,3000,,,
,,,,,,,,,,,,3755,3000,,,
,,,,,,,,,,,,3756,3000,,,
,,,,,,,,,,,,3757,3000,,,
,,,,,,,,,,,,3758,3000,,,
,,,,,,,,,,,,3759,3000,,,
,,,,,,,,,,,,3760,3000,,,
,,,,,,,,,,,,3761,3000,,,
,,,,,,,,,,,,3762,3000,,,
,,,,,,,,,,,,3763,3000,,,
,,,,,,,,,,,,3764,3000,,,
,,,,,,,,,,,,3765,3000,,,
,,,,,,,,,,,,3766,3000,,,
,,,,,,,,,,,,3767,3000,,,
,,,,,,,,,,,,3768,3000,,,
,,,,,,,,,,,,3769,3000,,,
,,,,,,,,,,,,3770,3000,,,
,,,,,,,,,,,,3771,3000,,,
,,,,,,,,,,,,3772,3000,,,
,,,,,,,,,,,,3773,3000,,,
,,,,,,,,,,,,3774,3000,,,
,,,,,,,,,,,,3775,3000,,,
,,,,,,,,,,,,3776,3000,,,
,,,,,,,,,,,,3777,3000,,,
,,,,,,,,,,,,3778,3000,,,
,,,,,,,,,,,,3779,3000,,,
,,,,,,,,,,,,3780,3000,,,
,,,,,,,,,,,,3781,3000,,,
,,,,,,,,,,,,3782,3000,,,
,,,,,,,,,,,,3783,3000,,,
,,,,,,,,,,,,3784,3000,,,
,,,,,,,,,,,,3785,3000,,,
,,,,,,,,,,,,3786,3000,,,
,,,,,,,,,,,,3787,3000,,,
,,,,,,,,,,,,3788,3000,,,
,,,,,,,,,,,,3789,3000,,,
,,,,,,,,,,,,3790,3000,,,
,,,,,,,,,,,,3791,3000,,,
,,,,,,,,,,,,3792,3000,,,
,,,,,,,,,,,,3793,3000,,,
,,,,,,,,,,,,3794,3000,,,
,,,,,,,,,,,,3795,3000,,,
,,,,,,,,,,,,3796,3000,,,
,,,,,,,,,,,,3797,3000,,,
,,,,,,,,,,,,3798,3000,,,
,,,,,,,,,,,,3799,3000,,,
,,,,,,,,,,,,3800,3000,,,
,,,,,,,,,,,,3801,3000,,,
,,,,,,,,,,,,3802,3000,,,
,,,,,,,,,,,,3803,3000,,,
,,,,,,,,,,,,3804,3000,,,
,,,,,,,,,,,,3805,3000,,,
,,,,,,,,,,,,3806,3000,,,
,,,,,,,,,,,,3807,3000,,,
,,,,,,,,,,,,3808,3000,,,
,,,,,,,,,,,,3809,3000,,,
,,,,,,,,,,,,3810,3000,,,
,,,,,,,,,,,,3811,3000,,,
,,,,,,,,,,,,3812,3000,,,
,,,,,,,,,,,,3813,3000,,,
,,,,,,,,,,,,3814,3000,,,
,,,,,,,,,,,,3815,3000,,,
,,,,,,,,,,,,3816,3000,,,
,,,,,,,,,,,,3817,3000,,,
,,,,,,,,,,,,3818,3000,,,
,,,,,,,,,,,,3819,3000,,,
,,,,,,,,,,,,3820,3000,,,
,,,,,,,,,,,,3821,3000,,,
,,,,,,,,,,,,3822,3000,,,
,,,,,,,,,,,,3823,3000,,,
,,,,,,,,,,,,3824,3000,,,
,,,,,,,,,,,,3825,3000,,,
,,,,,,,,,,,,3826,3000,,,
,,,,,,,,,,,,3827,3000,,,
,,,,,,,,,,,,3828,3000,,,
,,,,,,,,,,,,3829,3000,,,
,,,,,,,,,,,,3830,3000,,,
,,,,,,,,,,,,3831,3000,,,
,,,,,,,,,,,,3832,3000,,,
,,,,,,,,,,,,3833,3000,,,
,,,,,,,,,,,,3834,3000,,,
,,,,,,,,,,,,3835,3000,,,
,,,,,,,,,,,,3836,3000,,,
,,,,,,,,,,,,3837,3000,,,
,,,,,,,,,,,,3838,3000,,,
,,,,,,,,,,,,3839,3000,,,
,,,,,,,,,,,,3840,3000,,,
,,,,,,,,,,,,3841,3000,,,
,,,,,,,,,,,,3842,3000,,,
,,,,,,,,,,,,3843,3000,,,
,,,,,,,,,,,,3844,3000,,,
,,,,,,,,,,,,3845,3000,,,
,,,,,,,,,,,,3846,3000,,,
,,,,,,,,,,,,3847,3000,,,
,,,,,,,,,,,,3848,3000,,,
,,,,,,,,,,,,3849,3000,,,
,,,,,,,,,,,,3850,3000,,,
,,,,,,,,,,,,3851,3000,,,
,,,,,,,,,,,,3852,3000,,,
,,,,,,,,,,,,3853,3000,,,
,,,,,,,,,,,,3854,3000,,,
,,,,,,,,,,,,3855,3000,,,
,,,,,,,,,,,,3856,3000,,,
,,,,,,,,,,,,3857,3000,,,
,,,,,,,,,,,,3858,3000,,,
,,,,,,,,,,,,3859,3000,,,
,,,,,,,,,,,,3860,3000,,,
,,,,,,,,,,,,3861,3000,,,
,,,,,,,,,,,,3862,3000,,,
,,,,,,,,,,,,3863,3000,,,
,,,,,,,,,,,,3864,3000,,,
,,,,,,,,,,,,3865,3000,,,
,,,,,,,,,,,,3866,3000,,,
,,,,,,,,,,,,3867,3000,,,
,,,,,,,,,,,,3868,3000,,,
,,,,,,,,,,,,3869,3000,,,
,,,,,,,,,,,,3870,3000,,,
,,,,,,,,,,,,3871,3000,,,
,,,,,,,,,,,,3872,3000,,,
,,,,,,,,,,,,3873,3000,,,
,,,,,,,,,,,,3874,3000,,,
,,,,,,,,,,,,3875,3000,,,
,,,,,,,,,,,,3876,3000,,,
,,,,,,,,,,,,3877,3000,,,
,,,,,,,,,,,,3878,3000,,,
,,,,,,,,,,,,3879,3000,,,
,,,,,,,,,,,,3880,3000,,,
,,,,,,,,,,,,3881,3000,,,
,,,,,,,,,,,,3882,3000,,,
,,,,,,,,,,,,3883,3000,,,
,,,,,,,,,,,,3884,3000,,,
,,,,,,,,,,,,3885,3000,,,
,,,,,,,,,,,,3886,3000,,,
,,,,,,,,,,,,3887,3000,,,
,,,,,,,,,,,,3888,3000,,,
,,,,,,,,,,,,3889,3000,,,
,,,,,,,,,,,,3890,3000,,,
,,,,,,,,,,,,3891,3000,,,
,,,,,,,,,,,,3892,3000,,,
,,,,,,,,,,,,3893,3000,,,
,,,,,,,,,,,,3894,3000,,,
,,,,,,,,,,,,3895,3000,,,
,,,,,,,,,,,,3896,3000,,,
,,,,,,,,,,,,3897,3000,,,
,,,,,,,,,,,,3898,3000,,,
,,,,,,,,,,,,3899,3000,,,
,,,,,,,,,,,,3900,3000,,,
,,,,,,,,,,,,3901,3000,,,
,,,,,,,,,,,,3902,3000,,,
,,,,,,,,,,,,3903,3000,,,
,,,,,,,,,,,,3904,3000,,,
,,,,,,,,,,,,3905,3000,,,
,,,,,,,,,,,,3906,3000,,,
,,,,,,,,,,,,3907,3000,,,
,,,,,,,,,,,,3908,3000,,,
,,,,,,,,,,,,3909,3000,,,
,,,,,,,,,,,,3910,3000,,,
,,,,,,,,,,,,3911,3000,,,
,,,,,,,,,,,,3912,3000,,,
,,,,,,,,,,,,3913,3000,,,
,,,,,,,,,,,,3914,3000,,,
,,,,,,,,,,,,3915,3000,,,
,,,,,,,,,,,,3916,3000,,,
,,,,,,,,,,,,3917,3000,,,
