排序号,声望奖励,游戏币奖励,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,单次挑战奖励银币
4391,3000,12000,,,,,,,
4392,3000,12000,,,,,,,
4393,3000,12000,,,,,,,
4394,3000,12000,,,,,,,
4395,3000,12000,,,,,,,
4396,3000,12000,,,,,,,
4397,3000,12000,,,,,,,
4398,3000,12000,,,,,,,
4399,3000,12000,,,,,,,
4400,3000,12000,,,,,,,
4401,3000,12000,,,,,,,
4402,3000,12000,,,,,,,
4403,3000,12000,,,,,,,
4404,3000,12000,,,,,,,
4405,3000,12000,,,,,,,
4406,3000,12000,,,,,,,
4407,3000,12000,,,,,,,
4408,3000,12000,,,,,,,
4409,3000,12000,,,,,,,
4410,3000,12000,,,,,,,
4411,3000,12000,,,,,,,
4412,3000,12000,,,,,,,
4413,3000,12000,,,,,,,
4414,3000,12000,,,,,,,
4415,3000,12000,,,,,,,
4416,3000,12000,,,,,,,
4417,3000,12000,,,,,,,
4418,3000,12000,,,,,,,
4419,3000,12000,,,,,,,
4420,3000,12000,,,,,,,
4421,3000,12000,,,,,,,
4422,3000,12000,,,,,,,
4423,3000,12000,,,,,,,
4424,3000,12000,,,,,,,
4425,3000,12000,,,,,,,
4426,3000,12000,,,,,,,
4427,3000,12000,,,,,,,
4428,3000,12000,,,,,,,
4429,3000,12000,,,,,,,
4430,3000,12000,,,,,,,
4431,3000,12000,,,,,,,
4432,3000,12000,,,,,,,
4433,3000,12000,,,,,,,
4434,3000,12000,,,,,,,
4435,3000,12000,,,,,,,
4436,3000,12000,,,,,,,
4437,3000,12000,,,,,,,
4438,3000,12000,,,,,,,
4439,3000,12000,,,,,,,
4440,3000,12000,,,,,,,
4441,3000,12000,,,,,,,
4442,3000,12000,,,,,,,
4443,3000,12000,,,,,,,
4444,3000,12000,,,,,,,
4445,3000,12000,,,,,,,
4446,3000,12000,,,,,,,
4447,3000,12000,,,,,,,
4448,3000,12000,,,,,,,
4449,3000,12000,,,,,,,
4450,3000,12000,,,,,,,
4451,3000,12000,,,,,,,
4452,3000,12000,,,,,,,
4453,3000,12000,,,,,,,
4454,3000,12000,,,,,,,
4455,3000,12000,,,,,,,
4456,3000,12000,,,,,,,
4457,3000,12000,,,,,,,
4458,3000,12000,,,,,,,
4459,3000,12000,,,,,,,
4460,3000,12000,,,,,,,
4461,3000,12000,,,,,,,
4462,3000,12000,,,,,,,
4463,3000,12000,,,,,,,
4464,3000,12000,,,,,,,
4465,3000,12000,,,,,,,
4466,3000,12000,,,,,,,
4467,3000,12000,,,,,,,
4468,3000,12000,,,,,,,
4469,3000,12000,,,,,,,
4470,3000,12000,,,,,,,
4471,3000,12000,,,,,,,
4472,3000,12000,,,,,,,
4473,3000,12000,,,,,,,
4474,3000,12000,,,,,,,
4475,3000,12000,,,,,,,
4476,3000,12000,,,,,,,
4477,3000,12000,,,,,,,
4478,3000,12000,,,,,,,
4479,3000,12000,,,,,,,
4480,3000,12000,,,,,,,
4481,3000,12000,,,,,,,
4482,3000,12000,,,,,,,
4483,3000,12000,,,,,,,
4484,3000,12000,,,,,,,
4485,3000,12000,,,,,,,
4486,3000,12000,,,,,,,
4487,3000,12000,,,,,,,
4488,3000,12000,,,,,,,
4489,3000,12000,,,,,,,
4490,3000,12000,,,,,,,
4491,3000,12000,,,,,,,
4492,3000,12000,,,,,,,
4493,3000,12000,,,,,,,
4494,3000,12000,,,,,,,
4495,3000,12000,,,,,,,
4496,3000,12000,,,,,,,
4497,3000,12000,,,,,,,
4498,3000,12000,,,,,,,
4499,3000,12000,,,,,,,
4500,3000,12000,,,,,,,
4501,3000,12000,,,,,,,
4502,3000,12000,,,,,,,
4503,3000,12000,,,,,,,
4504,3000,12000,,,,,,,
4505,3000,12000,,,,,,,
4506,3000,12000,,,,,,,
4507,3000,12000,,,,,,,
4508,3000,12000,,,,,,,
4509,3000,12000,,,,,,,
4510,3000,12000,,,,,,,
4511,3000,12000,,,,,,,
4512,3000,12000,,,,,,,
4513,3000,12000,,,,,,,
4514,3000,12000,,,,,,,
4515,3000,12000,,,,,,,
4516,3000,12000,,,,,,,
4517,3000,12000,,,,,,,
4518,3000,12000,,,,,,,
4519,3000,12000,,,,,,,
4520,3000,12000,,,,,,,
4521,3000,12000,,,,,,,
4522,3000,12000,,,,,,,
4523,3000,12000,,,,,,,
4524,3000,12000,,,,,,,
4525,3000,12000,,,,,,,
4526,3000,12000,,,,,,,
4527,3000,12000,,,,,,,
4528,3000,12000,,,,,,,
4529,3000,12000,,,,,,,
4530,3000,12000,,,,,,,
4531,3000,12000,,,,,,,
4532,3000,12000,,,,,,,
4533,3000,12000,,,,,,,
4534,3000,12000,,,,,,,
4535,3000,12000,,,,,,,
4536,3000,12000,,,,,,,
4537,3000,12000,,,,,,,
4538,3000,12000,,,,,,,
4539,3000,12000,,,,,,,
4540,3000,12000,,,,,,,
4541,3000,12000,,,,,,,
4542,3000,12000,,,,,,,
4543,3000,12000,,,,,,,
4544,3000,12000,,,,,,,
4545,3000,12000,,,,,,,
4546,3000,12000,,,,,,,
4547,3000,12000,,,,,,,
4548,3000,12000,,,,,,,
4549,3000,12000,,,,,,,
4550,3000,12000,,,,,,,
4551,3000,12000,,,,,,,
4552,3000,12000,,,,,,,
4553,3000,12000,,,,,,,
4554,3000,12000,,,,,,,
4555,3000,12000,,,,,,,
4556,3000,12000,,,,,,,
4557,3000,12000,,,,,,,
4558,3000,12000,,,,,,,
4559,3000,12000,,,,,,,
4560,3000,12000,,,,,,,
4561,3000,12000,,,,,,,
4562,3000,12000,,,,,,,
4563,3000,12000,,,,,,,
4564,3000,12000,,,,,,,
4565,3000,12000,,,,,,,
4566,3000,12000,,,,,,,
4567,3000,12000,,,,,,,
4568,3000,12000,,,,,,,
4569,3000,12000,,,,,,,
4570,3000,12000,,,,,,,
4571,3000,12000,,,,,,,
4572,3000,12000,,,,,,,
4573,3000,12000,,,,,,,
4574,3000,12000,,,,,,,
4575,3000,12000,,,,,,,
4576,3000,12000,,,,,,,
4577,3000,12000,,,,,,,
4578,3000,12000,,,,,,,
4579,3000,12000,,,,,,,
4580,3000,12000,,,,,,,
4581,3000,12000,,,,,,,
4582,3000,12000,,,,,,,
4583,3000,12000,,,,,,,
4584,3000,12000,,,,,,,
4585,3000,12000,,,,,,,
4586,3000,12000,,,,,,,
4587,3000,12000,,,,,,,
4588,3000,12000,,,,,,,
4589,3000,12000,,,,,,,
4590,3000,12000,,,,,,,
4591,3000,12000,,,,,,,
4592,3000,12000,,,,,,,
4593,3000,12000,,,,,,,
4594,3000,12000,,,,,,,
4595,3000,12000,,,,,,,
4596,3000,12000,,,,,,,
4597,3000,12000,,,,,,,
4598,3000,12000,,,,,,,
4599,3000,12000,,,,,,,
4600,3000,12000,,,,,,,
4601,3000,12000,,,,,,,
4602,3000,12000,,,,,,,
4603,3000,12000,,,,,,,
4604,3000,12000,,,,,,,
4605,3000,12000,,,,,,,
4606,3000,12000,,,,,,,
4607,3000,12000,,,,,,,
4608,3000,12000,,,,,,,
4609,3000,12000,,,,,,,
4610,3000,12000,,,,,,,
4611,3000,12000,,,,,,,
4612,3000,12000,,,,,,,
4613,3000,12000,,,,,,,
4614,3000,12000,,,,,,,
4615,3000,12000,,,,,,,
4616,3000,12000,,,,,,,
4617,3000,12000,,,,,,,
4618,3000,12000,,,,,,,
4619,3000,12000,,,,,,,
4620,3000,12000,,,,,,,
4621,3000,12000,,,,,,,
4622,3000,12000,,,,,,,
4623,3000,12000,,,,,,,
4624,3000,12000,,,,,,,
4625,3000,12000,,,,,,,
4626,3000,12000,,,,,,,
4627,3000,12000,,,,,,,
4628,3000,12000,,,,,,,
4629,3000,12000,,,,,,,
4630,3000,12000,,,,,,,
4631,3000,12000,,,,,,,
4632,3000,12000,,,,,,,
4633,3000,12000,,,,,,,
4634,3000,12000,,,,,,,
4635,3000,12000,,,,,,,
4636,3000,12000,,,,,,,
4637,3000,12000,,,,,,,
4638,3000,12000,,,,,,,
4639,3000,12000,,,,,,,
4640,3000,12000,,,,,,,
4641,3000,12000,,,,,,,
4642,3000,12000,,,,,,,
4643,3000,12000,,,,,,,
4644,3000,12000,,,,,,,
4645,3000,12000,,,,,,,
4646,3000,12000,,,,,,,
4647,3000,12000,,,,,,,
4648,3000,12000,,,,,,,
4649,3000,12000,,,,,,,
4650,3000,12000,,,,,,,
4651,3000,12000,,,,,,,
4652,3000,12000,,,,,,,
4653,3000,12000,,,,,,,
4654,3000,12000,,,,,,,
4655,3000,12000,,,,,,,
4656,3000,12000,,,,,,,
4657,3000,12000,,,,,,,
4658,3000,12000,,,,,,,
4659,3000,12000,,,,,,,
4660,3000,12000,,,,,,,
4661,3000,12000,,,,,,,
4662,3000,12000,,,,,,,
4663,3000,12000,,,,,,,
4664,3000,12000,,,,,,,
4665,3000,12000,,,,,,,
4666,3000,12000,,,,,,,
4667,3000,12000,,,,,,,
4668,3000,12000,,,,,,,
4669,3000,12000,,,,,,,
4670,3000,12000,,,,,,,
4671,3000,12000,,,,,,,
4672,3000,12000,,,,,,,
4673,3000,12000,,,,,,,
4674,3000,12000,,,,,,,
4675,3000,12000,,,,,,,
4676,3000,12000,,,,,,,
4677,3000,12000,,,,,,,
4678,3000,12000,,,,,,,
4679,3000,12000,,,,,,,
4680,3000,12000,,,,,,,
4681,3000,12000,,,,,,,
4682,3000,12000,,,,,,,
4683,3000,12000,,,,,,,
4684,3000,12000,,,,,,,
4685,3000,12000,,,,,,,
4686,3000,12000,,,,,,,
4687,3000,12000,,,,,,,
4688,3000,12000,,,,,,,
4689,3000,12000,,,,,,,
4690,3000,12000,,,,,,,
4691,3000,12000,,,,,,,
4692,3000,12000,,,,,,,
4693,3000,12000,,,,,,,
4694,3000,12000,,,,,,,
4695,3000,12000,,,,,,,
4696,3000,12000,,,,,,,
4697,3000,12000,,,,,,,
4698,3000,12000,,,,,,,
4699,3000,12000,,,,,,,
4700,3000,12000,,,,,,,
4701,3000,12000,,,,,,,
4702,3000,12000,,,,,,,
4703,3000,12000,,,,,,,
4704,3000,12000,,,,,,,
4705,3000,12000,,,,,,,
4706,3000,12000,,,,,,,
4707,3000,12000,,,,,,,
4708,3000,12000,,,,,,,
4709,3000,12000,,,,,,,
4710,3000,12000,,,,,,,
4711,3000,12000,,,,,,,
4712,3000,12000,,,,,,,
4713,3000,12000,,,,,,,
4714,3000,12000,,,,,,,
4715,3000,12000,,,,,,,
4716,3000,12000,,,,,,,
4717,3000,12000,,,,,,,
4718,3000,12000,,,,,,,
4719,3000,12000,,,,,,,
4720,3000,12000,,,,,,,
4721,3000,12000,,,,,,,
4722,3000,12000,,,,,,,
4723,3000,12000,,,,,,,
4724,3000,12000,,,,,,,
4725,3000,12000,,,,,,,
4726,3000,12000,,,,,,,
4727,3000,12000,,,,,,,
4728,3000,12000,,,,,,,
4729,3000,12000,,,,,,,
4730,3000,12000,,,,,,,
4731,3000,12000,,,,,,,
4732,3000,12000,,,,,,,
4733,3000,12000,,,,,,,
4734,3000,12000,,,,,,,
4735,3000,12000,,,,,,,
4736,3000,12000,,,,,,,
4737,3000,12000,,,,,,,
4738,3000,12000,,,,,,,
4739,3000,12000,,,,,,,
4740,3000,12000,,,,,,,
4741,3000,12000,,,,,,,
4742,3000,12000,,,,,,,
4743,3000,12000,,,,,,,
4744,3000,12000,,,,,,,
4745,3000,12000,,,,,,,
4746,3000,12000,,,,,,,
4747,3000,12000,,,,,,,
4748,3000,12000,,,,,,,
4749,3000,12000,,,,,,,
4750,3000,12000,,,,,,,
4751,3000,12000,,,,,,,
4752,3000,12000,,,,,,,
4753,3000,12000,,,,,,,
4754,3000,12000,,,,,,,
4755,3000,12000,,,,,,,
4756,3000,12000,,,,,,,
4757,3000,12000,,,,,,,
4758,3000,12000,,,,,,,
4759,3000,12000,,,,,,,
4760,3000,12000,,,,,,,
4761,3000,12000,,,,,,,
4762,3000,12000,,,,,,,
4763,3000,12000,,,,,,,
4764,3000,12000,,,,,,,
4765,3000,12000,,,,,,,
4766,3000,12000,,,,,,,
4767,3000,12000,,,,,,,
4768,3000,12000,,,,,,,
4769,3000,12000,,,,,,,
4770,3000,12000,,,,,,,
4771,3000,12000,,,,,,,
4772,3000,12000,,,,,,,
4773,3000,12000,,,,,,,
4774,3000,12000,,,,,,,
4775,3000,12000,,,,,,,
4776,3000,12000,,,,,,,
4777,3000,12000,,,,,,,
4778,3000,12000,,,,,,,
4779,3000,12000,,,,,,,
4780,3000,12000,,,,,,,
4781,3000,12000,,,,,,,
4782,3000,12000,,,,,,,
4783,3000,12000,,,,,,,
4784,3000,12000,,,,,,,
4785,3000,12000,,,,,,,
4786,3000,12000,,,,,,,
4787,3000,12000,,,,,,,
4788,3000,12000,,,,,,,
4789,3000,12000,,,,,,,
4790,3000,12000,,,,,,,
4791,3000,12000,,,,,,,
4792,3000,12000,,,,,,,
4793,3000,12000,,,,,,,
4794,3000,12000,,,,,,,
4795,3000,12000,,,,,,,
4796,3000,12000,,,,,,,
4797,3000,12000,,,,,,,
4798,3000,12000,,,,,,,
4799,3000,12000,,,,,,,
4800,3000,12000,,,,,,,
4801,3000,12000,,,,,,,
4802,3000,12000,,,,,,,
4803,3000,12000,,,,,,,
4804,3000,12000,,,,,,,
4805,3000,12000,,,,,,,
4806,3000,12000,,,,,,,
4807,3000,12000,,,,,,,
4808,3000,12000,,,,,,,
4809,3000,12000,,,,,,,
4810,3000,12000,,,,,,,
4811,3000,12000,,,,,,,
4812,3000,12000,,,,,,,
4813,3000,12000,,,,,,,
4814,3000,12000,,,,,,,
4815,3000,12000,,,,,,,
4816,3000,12000,,,,,,,
4817,3000,12000,,,,,,,
4818,3000,12000,,,,,,,
4819,3000,12000,,,,,,,
4820,3000,12000,,,,,,,
4821,3000,12000,,,,,,,
4822,3000,12000,,,,,,,
4823,3000,12000,,,,,,,
4824,3000,12000,,,,,,,
4825,3000,12000,,,,,,,
4826,3000,12000,,,,,,,
4827,3000,12000,,,,,,,
4828,3000,12000,,,,,,,
4829,3000,12000,,,,,,,
4830,3000,12000,,,,,,,
4831,3000,12000,,,,,,,
4832,3000,12000,,,,,,,
4833,3000,12000,,,,,,,
4834,3000,12000,,,,,,,
4835,3000,12000,,,,,,,
4836,3000,12000,,,,,,,
4837,3000,12000,,,,,,,
4838,3000,12000,,,,,,,
4839,3000,12000,,,,,,,
4840,3000,12000,,,,,,,
4841,3000,12000,,,,,,,
4842,3000,12000,,,,,,,
4843,3000,12000,,,,,,,
4844,3000,12000,,,,,,,
4845,3000,12000,,,,,,,
4846,3000,12000,,,,,,,
4847,3000,12000,,,,,,,
4848,3000,12000,,,,,,,
4849,3000,12000,,,,,,,
4850,3000,12000,,,,,,,
4851,3000,12000,,,,,,,
4852,3000,12000,,,,,,,
4853,3000,12000,,,,,,,
4854,3000,12000,,,,,,,
4855,3000,12000,,,,,,,
4856,3000,12000,,,,,,,
4857,3000,12000,,,,,,,
4858,3000,12000,,,,,,,
4859,3000,12000,,,,,,,
4860,3000,12000,,,,,,,
4861,3000,12000,,,,,,,
4862,3000,12000,,,,,,,
4863,3000,12000,,,,,,,
4864,3000,12000,,,,,,,
4865,3000,12000,,,,,,,
4866,3000,12000,,,,,,,
4867,3000,12000,,,,,,,
4868,3000,12000,,,,,,,
4869,3000,12000,,,,,,,
4870,3000,12000,,,,,,,
4871,3000,12000,,,,,,,
4872,3000,12000,,,,,,,
4873,3000,12000,,,,,,,
4874,3000,12000,,,,,,,
4875,3000,12000,,,,,,,
4876,3000,12000,,,,,,,
4877,3000,12000,,,,,,,
4878,3000,12000,,,,,,,
4879,3000,12000,,,,,,,
4880,3000,12000,,,,,,,
4881,3000,12000,,,,,,,
4882,3000,12000,,,,,,,
4883,3000,12000,,,,,,,
4884,3000,12000,,,,,,,
4885,3000,12000,,,,,,,
4886,3000,12000,,,,,,,
4887,3000,12000,,,,,,,
4888,3000,12000,,,,,,,
4889,3000,12000,,,,,,,
4890,3000,12000,,,,,,,
4891,3000,12000,,,,,,,
4892,3000,12000,,,,,,,
4893,3000,12000,,,,,,,
4894,3000,12000,,,,,,,
4895,3000,12000,,,,,,,
4896,3000,12000,,,,,,,
4897,3000,12000,,,,,,,
4898,3000,12000,,,,,,,
4899,3000,12000,,,,,,,
4900,3000,12000,,,,,,,
4901,3000,12000,,,,,,,
4902,3000,12000,,,,,,,
4903,3000,12000,,,,,,,
4904,3000,12000,,,,,,,
4905,3000,12000,,,,,,,
4906,3000,12000,,,,,,,
4907,3000,12000,,,,,,,
4908,3000,12000,,,,,,,
4909,3000,12000,,,,,,,
4910,3000,12000,,,,,,,
4911,3000,12000,,,,,,,
4912,3000,12000,,,,,,,
4913,3000,12000,,,,,,,
4914,3000,12000,,,,,,,
4915,3000,12000,,,,,,,
4916,3000,12000,,,,,,,
4917,3000,12000,,,,,,,
4918,3000,12000,,,,,,,
4919,3000,12000,,,,,,,
4920,3000,12000,,,,,,,
4921,3000,12000,,,,,,,
4922,3000,12000,,,,,,,
4923,3000,12000,,,,,,,
4924,3000,12000,,,,,,,
4925,3000,12000,,,,,,,
4926,3000,12000,,,,,,,
4927,3000,12000,,,,,,,
4928,3000,12000,,,,,,,
4929,3000,12000,,,,,,,
4930,3000,12000,,,,,,,
4931,3000,12000,,,,,,,
4932,3000,12000,,,,,,,
4933,3000,12000,,,,,,,
4934,3000,12000,,,,,,,
4935,3000,12000,,,,,,,
4936,3000,12000,,,,,,,
4937,3000,12000,,,,,,,
4938,3000,12000,,,,,,,
4939,3000,12000,,,,,,,
4940,3000,12000,,,,,,,
4941,3000,12000,,,,,,,
4942,3000,12000,,,,,,,
4943,3000,12000,,,,,,,
4944,3000,12000,,,,,,,
4945,3000,12000,,,,,,,
4946,3000,12000,,,,,,,
4947,3000,12000,,,,,,,
4948,3000,12000,,,,,,,
4949,3000,12000,,,,,,,
4950,3000,12000,,,,,,,
4951,3000,12000,,,,,,,
4952,3000,12000,,,,,,,
4953,3000,12000,,,,,,,
4954,3000,12000,,,,,,,
4955,3000,12000,,,,,,,
4956,3000,12000,,,,,,,
4957,3000,12000,,,,,,,
4958,3000,12000,,,,,,,
4959,3000,12000,,,,,,,
4960,3000,12000,,,,,,,
4961,3000,12000,,,,,,,
4962,3000,12000,,,,,,,
4963,3000,12000,,,,,,,
4964,3000,12000,,,,,,,
4965,3000,12000,,,,,,,
4966,3000,12000,,,,,,,
4967,3000,12000,,,,,,,
4968,3000,12000,,,,,,,
4969,3000,12000,,,,,,,
4970,3000,12000,,,,,,,
4971,3000,12000,,,,,,,
4972,3000,12000,,,,,,,
4973,3000,12000,,,,,,,
4974,3000,12000,,,,,,,
4975,3000,12000,,,,,,,
4976,3000,12000,,,,,,,
4977,3000,12000,,,,,,,
4978,3000,12000,,,,,,,
4979,3000,12000,,,,,,,
4980,3000,12000,,,,,,,
4981,3000,12000,,,,,,,
4982,3000,12000,,,,,,,
4983,3000,12000,,,,,,,
4984,3000,12000,,,,,,,
4985,3000,12000,,,,,,,
4986,3000,12000,,,,,,,
4987,3000,12000,,,,,,,
4988,3000,12000,,,,,,,
4989,3000,12000,,,,,,,
4990,3000,12000,,,,,,,
4991,3000,12000,,,,,,,
4992,3000,12000,,,,,,,
4993,3000,12000,,,,,,,
4994,3000,12000,,,,,,,
4995,3000,12000,,,,,,,
4996,3000,12000,,,,,,,
4997,3000,12000,,,,,,,
4998,3000,12000,,,,,,,
4999,3000,12000,,,,,,,
5000,3000,12000,,,,,,,
